https://www.hituji.jp/comret/info/kanagawa/yokohama/share-place-higashi-kanagawa-99,横浜市,東神奈川駅,"￥50,000","￥18,000"
https://www.hituji.jp/comret/info/kanagawa/yokohama/garden-terrace-tama-plaza,横浜市,たまプラーザ駅,"￥54,800","￥17,800"
https://www.hituji.jp/comret/info/kanagawa/yokohama/casa-vita-bella,横浜市,山手駅, -, -
https://www.hituji.jp/comret/info/kanagawa/kawasaki/share-residence-miyazakidai,川崎市,宮崎台駅,"￥41,800","￥17,800"
https://www.hituji.jp/comret/info/kanagawa/yokohama/yokohama-kagetsuen-club,横浜市,花月総持寺駅,"￥45,000","￥15,000"
https://www.hituji.jp/comret/info/kanagawa/yokohama/social-residence-higashi-totsuka,横浜市,東戸塚駅,"￥53,000","￥20,000"
https://www.hituji.jp/comret/info/kanagawa/yokohama/share-residence-tama-plaza,横浜市,たまプラーザ駅,"￥40,800","￥17,800"
https://www.hituji.jp/comret/info/kanagawa/chigasaki/kizunaya-share-house-terasu-chigasaki,茅ヶ崎市,茅ケ崎駅,"￥57,000","￥15,000"
https://www.hituji.jp/comret/info/kanagawa/kawasaki/kawasaki-nisshin-apartment-85,川崎市,八丁畷駅,"￥48,000","￥15,000"
https://www.hituji.jp/comret/info/kanagawa/kamakura/kamakura-kulam,鎌倉市,鎌倉駅,"￥61,000","￥16,000"
https://www.hituji.jp/comret/info/kanagawa/kawasaki/cross-court-mukogaoka,川崎市,向ヶ丘遊園駅,"￥47,000","￥5,000"
https://www.hituji.jp/comret/info/kanagawa/yokohama/share-residence-utsukushigaoka,横浜市,たまプラーザ駅,"￥43,800","￥17,800"
https://www.hituji.jp/comret/info/kanagawa/kawasaki/global-shore-railside-kawasaki,川崎市,小島新田駅,"￥22,000","￥17,000"
https://www.hituji.jp/comret/info/kanagawa/kamakura/hase-matoka,鎌倉市,長谷駅,"￥48,000","￥10,000"
https://www.hituji.jp/comret/info/kanagawa/yokohama/plendy-share-yokohama-bay,横浜市,新杉田駅,"￥34,000","￥15,000"
https://www.hituji.jp/comret/info/kanagawa/yokohama/paddle,横浜市,白楽駅,"￥59,000","￥13,000"
https://www.hituji.jp/comret/info/kanagawa/yokohama/urban-terrace-fujigaoka,横浜市,藤が丘駅,"￥42,000","￥19,200"
https://www.hituji.jp/comret/info/kanagawa/yokohama/nyanko-no-mori-yokohama,横浜市,屏風浦駅,"￥48,000","￥18,000"
https://www.hituji.jp/comret/info/kanagawa/kawasaki/chez-toi-saginuma,川崎市,鷺沼駅,"￥49,000","￥15,000"
https://www.hituji.jp/comret/info/kanagawa/chigasaki/house-gara,茅ヶ崎市,茅ケ崎駅,"￥48,000","￥7,000"
https://www.hituji.jp/comret/info/kanagawa/yokohama/hillside-terrace-yokohama,横浜市,三ツ沢下町駅,"￥33,800","￥17,800"
https://www.hituji.jp/comret/info/kanagawa/kamakura/kamakura-ogigayatsu-share-house-58,鎌倉市,鎌倉駅,"￥50,000","￥10,000"
https://www.hituji.jp/comret/info/kanagawa/yokohama/charmant-kanagawa-shimmachi,横浜市,神奈川新町駅,"￥46,000","￥16,000"
https://www.hituji.jp/comret/info/kanagawa/kawasaki/share-residence-musaco,川崎市,武蔵中原駅,"￥49,800","￥17,800"
https://www.hituji.jp/comret/info/kanagawa/atsugi/share-house-k-hon-atsugi-2,厚木市,本厚木駅,"￥40,000","￥15,000"
https://www.hituji.jp/comret/info/kanagawa/yokosuka/oppama-sansou,横須賀市,追浜駅,"￥45,000","￥12,000"
https://www.hituji.jp/comret/info/kanagawa/yokohama/yokohama-sharehouse-58,横浜市,井土ヶ谷駅,"￥45,000","￥10,000"
https://www.hituji.jp/comret/info/kanagawa/chigasaki/chigasaki-beach-base,茅ヶ崎市,茅ケ崎駅,"￥48,000","￥7,000"
